Time (s);Electrode;Attention;Meditation;Blink Strength;Sampling Rate
2.5902343750e+001;-5.7000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5904296875e+001;7.3000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5906250000e+001;1.9400000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5908203125e+001;2.1900000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5910156250e+001;2.2600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5912109375e+001;2.1200000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5914062500e+001;1.4700000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5916015625e+001;7.0000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5917968750e+001;8.1000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5919921875e+001;1.3600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5921875000e+001;1.0100000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5923828125e+001;1.9000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5925781250e+001;-1.7000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5927734375e+001;3.3000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5929687500e+001;1.1800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5931640625e+001;1.7700000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5933593750e+001;1.5100000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5935546875e+001;5.8000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5937500000e+001;-3.9000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5939453125e+001;-5.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5941406250e+001;-6.9000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5943359375e+001;-7.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5945312500e+001;-2.3000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5947265625e+001;1.1700000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5949218750e+001;2.5100000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5951171875e+001;2.0100000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5953125000e+001;6.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5955078125e+001;-2.7000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5957031250e+001;5.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5958984375e+001;7.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5960937500e+001;-3.9000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5962890625e+001;-3.6000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5964843750e+001;1.9000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5966796875e+001;2.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5968750000e+001;4.0000000000e+000;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5970703125e+001;1.1000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5972656250e+001;1.2000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5974609375e+001;3.0000000000e+000;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5976562500e+001;4.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5978515625e+001;1.7700000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5980468750e+001;2.9500000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5982421875e+001;2.8800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5984375000e+001;1.8000000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5986328125e+001;9.8000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5988281250e+001;7.5000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5990234375e+001;6.6000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5992187500e+001;7.6000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5994140625e+001;1.2800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5996093750e+001;1.2200000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.5998046875e+001;1.4600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6000000000e+001;2.3500000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6001953125e+001;2.0800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6003906250e+001;8.3000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6005859375e+001;-2.2000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6007812500e+001;-2.2000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6009765625e+001;-1.1000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6011718750e+001;7.4000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6013671875e+001;1.2800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6015625000e+001;1.0600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6017578125e+001;1.0600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6019531250e+001;2.3000000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6021484375e+001;2.4700000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6023437500e+001;1.7100000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6025390625e+001;1.5400000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6027343750e+001;2.1400000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6029296875e+001;2.6700000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6031250000e+001;2.6100000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6033203125e+001;3.9600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6035156250e+001;3.8600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6037109375e+001;1.3600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6039062500e+001;-3.0000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6041015625e+001;-1.1300000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6042968750e+001;-1.8000000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6044921875e+001;-1.6600000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6046875000e+001;-3.8000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6048828125e+001;9.6000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6050781250e+001;1.6500000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6052734375e+001;1.2800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6054687500e+001;7.0000000000e+000;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6056640625e+001;-1.2000000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6058593750e+001;-1.9800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6060546875e+001;-1.5700000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6062500000e+001;-2.3000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6064453125e+001;1.3200000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6066406250e+001;2.4400000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6068359375e+001;2.6000000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6070312500e+001;1.1500000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6072265625e+001;-8.0000000000e+000;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6074218750e+001;8.0000000000e+000;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6076171875e+001;8.8000000000e+001;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6078125000e+001;1.9800000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6080078125e+001;2.9500000000e+002;3.5000000000e+001;5.1000000000e+001;0.0000000000e+000;
2.6082031250e+001;3.0900000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6083984375e+001;2.6800000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6085937500e+001;2.7900000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6087890625e+001;3.6900000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6089843750e+001;4.1100000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6091796875e+001;3.4000000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6093750000e+001;3.1200000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6095703125e+001;3.0700000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6097656250e+001;3.0700000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6099609375e+001;3.3100000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6101562500e+001;3.6100000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6103515625e+001;3.7900000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6105468750e+001;3.4800000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6107421875e+001;3.1300000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6109375000e+001;3.9700000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6111328125e+001;4.8500000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6113281250e+001;3.9500000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6115234375e+001;2.8000000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6117187500e+001;2.5000000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6119140625e+001;2.7900000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6121093750e+001;2.9900000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6123046875e+001;2.8000000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6125000000e+001;2.1500000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6126953125e+001;1.4000000000e+002;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6128906250e+001;6.6000000000e+001;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6130859375e+001;6.6000000000e+001;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
2.6132812500e+001;-8.0000000000e+000;2.1000000000e+001;5.4000000000e+001;0.0000000000e+000;
