Time (s);Electrode;Attention;Meditation;Delta;Theta;Low Alpha;High Alpha;Low Beta;High Beta;Low Gamma;Mid Gamma;Blink Strength;Sampling Rate
1.0830078125e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0832031250e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0833984375e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0835937500e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0837890625e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0839843750e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0841796875e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0843750000e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0845703125e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0847656250e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0849609375e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0851562500e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0853515625e+001;-3.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0855468750e+001;1.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0857421875e+001;1.7000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0859375000e+001;3.4000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0861328125e+001;4.4000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0863281250e+001;6.4000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0865234375e+001;7.1000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0867187500e+001;8.2000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0869140625e+001;9.3000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0871093750e+001;8.6000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0873046875e+001;5.9000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0875000000e+001;2.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0876953125e+001;3.2000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0878906250e+001;5.1000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0880859375e+001;6.1000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0882812500e+001;7.6000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0884765625e+001;9.2000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0886718750e+001;1.0200000000e+002;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0888671875e+001;9.7000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0890625000e+001;8.2000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0892578125e+001;8.2000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0894531250e+001;9.6000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0896484375e+001;1.0300000000e+002;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0898437500e+001;8.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0900390625e+001;8.5000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0902343750e+001;1.0700000000e+002;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0904296875e+001;1.1900000000e+002;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0906250000e+001;9.2000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0908203125e+001;4.9000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0910156250e+001;1.8000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0912109375e+001;9.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0914062500e+001;1.6000000000e+001;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0916015625e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0917968750e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0919921875e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0921875000e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0923828125e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0925781250e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0927734375e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0929687500e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0931640625e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0933593750e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0935546875e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0937500000e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0939453125e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0941406250e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0943359375e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0945312500e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0947265625e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0949218750e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0951171875e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0953125000e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0955078125e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0957031250e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0958984375e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0960937500e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0962890625e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0964843750e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0966796875e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0968750000e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0970703125e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0972656250e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0974609375e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0976562500e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0978515625e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0980468750e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0982421875e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0984375000e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0986328125e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0988281250e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0990234375e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0992187500e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0994140625e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0996093750e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.0998046875e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.1000000000e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.1001953125e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.1003906250e+001;3.0000000000e+000;6.1000000000e+001;6.6000000000e+001;7.8082400000e+005;3.6846600000e+005;1.8321000000e+004;1.1289700000e+005;9.0493000000e+004;3.5320000000e+004;1.2237000000e+004;4.0940000000e+003;0.0000000000e+000;
1.1005859375e+001;-3.8000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1007812500e+001;-6.0000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1009765625e+001;-6.7000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1011718750e+001;-7.6000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1013671875e+001;-9.0000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1015625000e+001;-8.3000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1017578125e+001;-5.2000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1019531250e+001;-9.0000000000e+000;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1021484375e+001;3.7000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1023437500e+001;6.7000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1025390625e+001;5.7000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1027343750e+001;4.3000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1029296875e+001;5.8000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1031250000e+001;9.0000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1033203125e+001;1.0100000000e+002;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
1.1035156250e+001;9.9000000000e+001;4.4000000000e+001;6.7000000000e+001;1.4320200000e+006;3.9281800000e+005;9.5592000000e+004;3.2647000000e+004;3.7303000000e+004;6.8326000000e+004;7.3740000000e+003;2.4710000000e+003;0.0000000000e+000;
